URL, Size, Number of Outlinks, Conytent-Type
https://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/2129-west-7th-street-brooklyn-ny-11223/2156-738008, 85441, 120, text/html
https://www.nytimes.com/2017/01/19/business/dealbook/navient-loans-lawsuit.html, 104701, 117, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/northeast-yonkers/homes-for-sale/11-balint-drive/3474-4733209, 78048, 104, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/2-king-st/46-2833808, 88187, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/927-sq-ft-duplex-condo/12436-547b10fd120cde84cf11dc49019967cc2b453085, 91769, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/100-avenue-t/2942-bl21243, 82789, 121, text/html
https://www.nytimes.com/real-estate/usa/nj/west-new-york/homes-for-sale/170-price-ct/2916-kyf9zl, 71131, 87, text/html
https://www.nytimes.com/2014/05/17/your-money/paying-for-college/a-beginners-guide-to-repaying-student-loans.html, 97927, 127, text/html
https://www.nytimes.com/real-estate/usa/nj/holmdel/homes-for-sale, 431194, 166, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/northeast-yonkers/homes-for-sale/the-monarch-at-ridge-hill/2918-4731507, 98492, 105, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/123-prince-street/80-16892185, 85597, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/230-jay-street/46-2799344, 80862, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/1723-west-12th-street-brooklyn-ny-11223/2156-738011, 90749, 120, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/246-spring-street/56-16765334, 82295, 123, text/html
https://www.nytimes.com/2017/04/09/business/dealbook/accusations-navient.html, 92885, 114, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/lincoln-park/homes-for-sale/595-mclean-avenue-yonkers-ny-10705/512-104732024, 74732, 105, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/southeast-yonkers/homes-for-sale/555-bronx-river-road-unit-1c-yonkers-ny/274-4732185, 104019, 105, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/st-george/homes-for-sale, 178067, 126, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/hudson-square/homes-for-sale/sun-drenched-wd-tax-abated-split-bedrooms-exquisite-finishes-poolkids-playroom/3282-100848, 84492, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/spacious-loft-condo-in-dt-bk-at-the-iconic-belltel-lofts/12436-713891f7088c2d7902b147d20656e2c7c88e7382, 95137, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/2542-east-2nd-street/2431-4912be, 71838, 115, text/html
https://www.nytimes.com/2016/12/01/fashion/sea-otter-fur-hunting-alaska-fashion-debate.html, 106048, 127, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/rossville/homes-for-sale/57-everton-avenue/403-1112388, 83835, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/ludlow/homes-for-sale/28-fanshaw-avenue/399-4730418, 83080, 105, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/modern-and-bright-junior-one-bedroom-for-sale/253-ns170718883, 87052, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/lincoln-park/homes-for-sale, 183220, 136, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/trump-soho-hotel-condominium-246-spring-street/46-2098546, 83155, 121, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/1935-shore-parkway-brooklyn-ny-11214/403-412262, 89476, 122, text/html
https://www.nytimes.com/2017/02/02/fashion/iris-law-evan-ross-celebrity-children-fashion.html, 95768, 116, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/travis-chelsea/homes-for-sale/89-91-cannon-avenue/403-1112415, 83454, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/lawrence-park/homes-for-sale, 164158, 131, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/2436-west-2nd-street/3005-60e045410007e, 83039, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/131-thompson-street/44-5196672, 83209, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/173-concord-st/44-5160539, 91565, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/dunwoodie/homes-for-sale/498-mile-square-road-yonkers-ny-10701/512-104731763, 77436, 105, text/html
https://www.nytimes.com/2016/11/13/fashion/donald-trump-melania-trump-anna-wintour-fashion.html, 106326, 134, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/murray-hill/homes-for-sale/225-east-36th-street-12c/80-17045641, 82313, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/northwest-yonkers/homes-for-sale/678-warburton-avenue-yonkers-ny-10701/403-4731170, 73927, 105, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/176-johnson-street/12436-21661e656e14b461b0bbd176ba27d2ad7a39ae92, 92990, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/prince-s-bay/homes-for-sale, 299593, 141, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/311-west-broadway-3b/13204-6116, 87748, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/murray-hill/homes-for-sale/320-east-42nd-st/46-2806257, 86084, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/northwest-yonkers/homes-for-sale/112-patmor-avenue/1999-4647214, 79144, 105, text/html
https://www.nytimes.com/2017/06/08/fashion/house-of-cards-power-dressing-melania-trump-claire-underwood.html, 93365, 113, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/oakwood/homes-for-sale/377-oak-avenue/3005-610bc743ac245, 84987, 125, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/dunwoodie/homes-for-sale, 151488, 128, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/175-adams-street/44-5201778, 84049, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/134-sullivan-street/56-16891863, 83149, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/tudor-city/homes-for-sale/630-first-avenue/46-2832472, 84468, 124, text/html
https://www.nytimes.com/2016/12/08/fashion/color-of-the-year-2017-pantone-greenery.html, 101854, 125, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/176-johnson-street/87-6572424, 88171, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/southeast-yonkers/homes-for-sale/44-aqueduct-avenue/512-104733472, 83192, 105, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/flatiron/homes-for-sale/49-east-21st-street-5c/13204-6043, 84924, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/murray-hill/homes-for-sale/155-east-34th-st/46-2817555, 84132, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/hudson-square/homes-for-sale/330-spring-street/56-16764237, 83745, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/northeast-yonkers/homes-for-sale/42-dexter-road-yonkers-ny-10710/512-104733318, 79071, 105, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/189-schermerhorn-street/87-6584511, 89652, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/flatiron/homes-for-sale/madison-square-park-tower-45-east-22nd-street/46-1901923, 84531, 123, text/html
https://www.nytimes.com/real-estate/usa/nj/montclair/homes-for-sale/6-clairidge-ct/12983-3955932, 81949, 99, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/50-king-street/56-17168643, 83149, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/ludlow/homes-for-sale/25-valdale-avenue/185-17154240, 71449, 104, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/tudor-city/homes-for-sale/415-east-37th-street/12789-1677889062917, 86171, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/flatiron/homes-for-sale/10-west-15th-street/44-5192821, 84929, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/colonial-heights/homes-for-sale, 239199, 145, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/fulton-ferry/homes-for-sale/4-water-street/46-2785800, 84801, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/trump-soho-hotel-condominium-246-spring-street/46-2098400, 83285, 121, text/html
https://www.nytimes.com/section/learning/spotlight/learning-reader-ideas, 115439, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/getty-square/homes-for-sale/25-n-broadway-yonkers-ny-10701/512-104732103, 77996, 105, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/murray-hill/homes-for-sale/160-east-38th-street/46-2824491, 86118, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/flatiron/homes-for-sale/2-bedroom-2-bathroom-beauty-at-one-madison/12436-210969627eebd2b3ca506cde46992bdcb998bee7, 90278, 125, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/nepera-park/homes-for-sale/125-clunie-avenue-yonkers-ny-10703/512-104733112, 79477, 105, text/html
https://www.nytimes.com/2016/11/08/learning/what-books-do-you-think-every-teenager-should-read.html, 76654, 95, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/fulton-ferry/homes-for-sale/residence-7f-at-28-old-fulton-street/12436-53998fe42db985a2873f749632a8a6755e7acadb, 95780, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/murray-hill/homes-for-sale/120-east-36th-street/80-17042251, 86188, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/flatiron/homes-for-sale/10-west-15th-street-724/185-16881126, 82166, 123, text/html
https://www.nytimes.com/2017/06/12/business/dealbook/mobile-banking-zelle-venmo-apple-pay.html, 94728, 114, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/getty-square/homes-for-sale/270-north-broadway/2918-4732462, 103430, 105, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/fulton-ferry/homes-for-sale/30-main-street/2958-4639265, 89449, 122, text/html
https://www.nytimes.com/2016/09/28/learning/lesson-plans/text-to-text-the-glass-castle-and-life-on-the-streets.html, 206696, 140, text/html
https://www.nytimes.com/2017/07/21/business/dealbook/wells-fargo-confidential-data-release.html, 95524, 107, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/getty-square/homes-for-sale/yonkers/399-4733199, 74825, 104, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/murray-hill/homes-for-sale/160-east-38th-street/44-5199299, 87523, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/fulton-ferry/homes-for-sale/30-main-street/2958-4521825, 86904, 122, text/html
https://www.nytimes.com/2017/01/21/us/women-march-protest-president-trump.html, 109331, 126, text/html
https://www.nytimes.com/real-estate/usa/ny/rockaway-beach/homes-for-sale, 119106, 104, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/parks-hill/homes-for-sale/143-bruce-avenue-4h/1999-4656245, 73714, 105, text/html
https://www.nytimes.com/2017/04/23/briefing/france-march-for-science-bill-oreilly.html, 115150, 127, text/html
https://www.nytimes.com/2016/07/26/theater/review-harry-potter-and-the-cursed-child-casts-a-spell-onstage.html, 104665, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/murray-hill/homes-for-sale/155-east-34th-street/87-6566255, 83873, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/ludlow/homes-for-sale, 234427, 149, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/fulton-ferry/homes-for-sale/90-furman-street/44-5160211, 88868, 124, text/html
https://www.nytimes.com/watching/search?actor=david-boreanaz&q=David%20Boreanaz, 325619, 20, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/murray-hill/homes-for-sale/45-park-avenue/44-5170988, 83239, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/fulton-ferry/homes-for-sale/90-furman-street/398-243293, 72895, 117, text/html
https://www.nytimes.com/2015/12/21/arts/black-hermione-harry-potter-theme.html, 84437, 103, text/html
https://www.nytimes.com/2017/04/24/business/dealbook/wells-fargo-board-election.html, 101887, 105, text/html
https://www.nytimes.com/2017/07/07/your-money/one-womans-slide-from-the-upper-middle-class-to-medicaid.html?rref=collection%2Fcolumn%2FYour%20Money, 95601, 113, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/getty-square/homes-for-sale/111-orchard-street-yonkers-ny-10703/512-104732988, 67404, 101, text/html
https://www.nytimes.com/2016/09/30/fashion/rihannas-fenty-line-debuts-in-paris-and-receives-a-pop-star-welcome.html, 275835, 109, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/murray-hill/homes-for-sale/35-park-avenue/80-17014169, 87239, 123, text/html
https://www.nytimes.com/2017/06/06/arts/television/house-of-cards-season-5-trump.html, 98621, 121, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/fulton-ferry/homes-for-sale/130-furman-street/398-243321, 73769, 117, text/html
https://www.nytimes.com/2017/07/14/your-money/how-the-medicaid-debate-affects-long-term-care-insurance-decisions.html?rref=collection%2Fcolumn%2FYour%20Money, 103712, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/getty-square/homes-for-sale, 237905, 150, text/html
https://www.nytimes.com/2017/04/20/business/dealbook/taxes-debt-collection-internal-revenue-service.html, 101107, 121, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/fulton-ferry/homes-for-sale/130-furman-street/398-243322, 73697, 117, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/murray-hill/homes-for-sale/25-tudor-city-pl/46-2827941, 85764, 123, text/html
https://www.nytimes.com/2017/05/26/fashion/melania-trump-foreign-trip-fashion.html?_r=0, 247982, 126, text/html
https://www.nytimes.com/interactive/2016/your-money/student-loan-repayment-calculator.html, 23692, 26, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/fulton-ferry/homes-for-sale/gorgeous-one-bed-plus-study-two-full-bath-condo-loft-at-the-sweeney-in-dumbo-1795000/12436-cb9b406f9575d96e5491652e2ce9a3379ff89ebf, 94859, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/northeast-yonkers/homes-for-sale/88-mohawk-road/1356-4732175, 81209, 105, text/html
https://www.nytimes.com/2017/04/14/business/dealbook/education-department-federal-student-loan-program.html, 99805, 124, text/html
https://www.nytimes.com/watching/search?actor=fran-kranz&q=Fran%20Kranz, 325619, 20, text/html
https://www.nytimes.com/2015/05/23/your-money/tips-for-paying-off-student-loans.html, 85733, 104, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/fulton-ferry/homes-for-sale/130-furman-street/398-243314, 72865, 117, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/murray-hill/homes-for-sale/144-east-36th-st/46-2823682, 76434, 120, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/northwest-yonkers/homes-for-sale/63-portland-place-yonkers-ny-10703/512-104731292, 81985, 105, text/html
https://www.nytimes.com/watching/search?actor=olivia-williams&q=Olivia%20Williams, 325619, 20, text/html
https://www.nytimes.com/2017/07/23/business/smallbusiness/health-insurance-affordable-care-act-republicans.html, 102322, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/fulton-ferry/homes-for-sale/130-furman-street/44-5171907, 89276, 124, text/html
https://www.nytimes.com/2017/06/30/your-money/plan-on-growing-old-then-the-medicaid-debate-affects-you.html?rref=collection%2Fcolumn%2FYour%20Money, 98815, 130, text/html
https://www.nytimes.com/2017/03/07/fashion/paris-fashion-week-rihanna-fenty.html, 241920, 105, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/murray-hill/homes-for-sale/113-east-36th-street/44-5192330, 83806, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/bryn-mawr/homes-for-sale, 190000, 140, text/html
https://www.nytimes.com/2017/06/26/business/dealbook/your-credit-score-may-soon-look-better.html, 91657, 110, text/html
https://www.nytimes.com/real-estate/usa/ny/great-neck/homes-for-sale/71-wooleys-ln/1999-4655916, 75502, 104, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/fulton-ferry/homes-for-sale/90-furman-street/398-242919, 73737, 117, text/html
https://www.nytimes.com/2015/05/02/your-money/things-they-wish-theyd-known-about-student-loans.html, 95811, 116, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/murray-hill/homes-for-sale/45-park-avenue/12789-1677717062917, 83370, 122, text/html
https://www.nytimes.com/2017/07/19/business/dealbook/new-york-inquiry-national-collegiate-student-loan-trusts.html, 85095, 100, text/html
https://www.nytimes.com/real-estate/usa/ny/yonkers/northeast-yonkers/homes-for-sale, 437232, 177, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/fulton-ferry/homes-for-sale/130-furman-street/44-5184006, 90419, 123, text/html
https://www.nytimes.com/2017/07/28/your-money/health-insurance/riding-out-the-senate-debate-with-a-massachusetts-medicaid-guru.html?rref=collection%2Fcolumn%2FYour%20Money, 97845, 117, text/html
